date,data_type,interpolated,source,usd_ngn,usdt_ngn_estimate
2001-12-20,interpolated,True,interpolated,120.27,120.27
2001-12-21,interpolated,True,interpolated,120.3,120.3
2001-12-22,interpolated,True,interpolated,120.32,120.32
2001-12-23,interpolated,True,interpolated,120.35,120.35
2001-12-24,interpolated,True,interpolated,120.37,120.37
2001-12-25,interpolated,True,interpolated,120.4,120.4
2001-12-26,interpolated,True,interpolated,120.42,120.42
2001-12-27,interpolated,True,interpolated,120.45,120.45
2001-12-28,interpolated,True,interpolated,120.48,120.48
2001-12-29,interpolated,True,interpolated,120.5,120.5
2001-12-30,interpolated,True,interpolated,120.53,120.53
2001-12-31,interpolated,True,interpolated,120.55,120.55
2002-01-01,yearly_official,False,World Bank,120.578158333333,120.578158333333
2002-01-02,interpolated,True,interpolated,120.6,120.6
2002-01-03,interpolated,True,interpolated,120.63,120.63
2002-01-04,interpolated,True,interpolated,120.65,120.65
2002-01-05,interpolated,True,interpolated,120.67,120.67
2002-01-06,interpolated,True,interpolated,120.7,120.7
2002-01-07,interpolated,True,interpolated,120.72,120.72
2002-01-08,interpolated,True,interpolated,120.74,120.74
2002-01-09,interpolated,True,interpolated,120.77,120.77
2002-01-10,interpolated,True,interpolated,120.79,120.79
2002-01-11,interpolated,True,interpolated,120.81,120.81
2002-01-12,interpolated,True,interpolated,120.84,120.84
2002-01-13,interpolated,True,interpolated,120.86,120.86
2002-01-14,interpolated,True,interpolated,120.89,120.89
2002-01-15,interpolated,True,interpolated,120.91,120.91
2002-01-16,interpolated,True,interpolated,120.93,120.93
2002-01-17,interpolated,True,interpolated,120.96,120.96
2002-01-18,interpolated,True,interpolated,120.98,120.98
2002-01-19,interpolated,True,interpolated,121.0,121.0
2002-01-20,interpolated,True,interpolated,121.03,121.03
2002-01-21,interpolated,True,interpolated,121.05,121.05
2002-01-22,interpolated,True,interpolated,121.08,121.08
2002-01-23,interpolated,True,interpolated,121.1,121.1
2002-01-24,interpolated,True,interpolated,121.12,121.12
2002-01-25,interpolated,True,interpolated,121.15,121.15
2002-01-26,interpolated,True,interpolated,121.17,121.17
2002-01-27,interpolated,True,interpolated,121.19,121.19
2002-01-28,interpolated,True,interpolated,121.22,121.22
2002-01-29,interpolated,True,interpolated,121.24,121.24
2002-01-30,interpolated,True,interpolated,121.26,121.26
2002-01-31,interpolated,True,interpolated,121.29,121.29
2002-02-01,interpolated,True,interpolated,121.31,121.31
2002-02-02,interpolated,True,interpolated,121.34,121.34
2002-02-03,interpolated,True,interpolated,121.36,121.36
2002-02-04,interpolated,True,interpolated,121.38,121.38
2002-02-05,interpolated,True,interpolated,121.41,121.41
2002-02-06,interpolated,True,interpolated,121.43,121.43
2002-02-07,interpolated,True,interpolated,121.45,121.45
2002-02-08,interpolated,True,interpolated,121.48,121.48
2002-02-09,interpolated,True,interpolated,121.5,121.5
2002-02-10,interpolated,True,interpolated,121.53,121.53
2002-02-11,interpolated,True,interpolated,121.55,121.55
2002-02-12,interpolated,True,interpolated,121.57,121.57
2002-02-13,interpolated,True,interpolated,121.6,121.6
2002-02-14,interpolated,True,interpolated,121.62,121.62
2002-02-15,interpolated,True,interpolated,121.64,121.64
2002-02-16,interpolated,True,interpolated,121.67,121.67
2002-02-17,interpolated,True,interpolated,121.69,121.69
2002-02-18,interpolated,True,interpolated,121.71,121.71
2002-02-19,interpolated,True,interpolated,121.74,121.74
2002-02-20,interpolated,True,interpolated,121.76,121.76
2002-02-21,interpolated,True,interpolated,121.79,121.79
2002-02-22,interpolated,True,interpolated,121.81,121.81
2002-02-23,interpolated,True,interpolated,121.83,121.83
2002-02-24,interpolated,True,interpolated,121.86,121.86
2002-02-25,interpolated,True,interpolated,121.88,121.88
2002-02-26,interpolated,True,interpolated,121.9,121.9
2002-02-27,interpolated,True,interpolated,121.93,121.93
2002-02-28,interpolated,True,interpolated,121.95,121.95
2002-03-01,interpolated,True,interpolated,121.98,121.98
